smiles,solvent,absorption_nm,emission_nm,plqy,epsilon,scaffold
COc1cc(C2=C(c3ccc(C(C)(C)C)cc3)C(c3ccc(C(C)(C)C)cc3)=[N+]3C2=Nc2c(-c4cc(OC)c(OC)c(OC)c4)c(-c4ccc(C(C)(C)C)cc4)c(-c4ccc(C(C)(C)C)cc4)n2[B-]3(F)F)cc(OC)c1OC,Cc1ccccc1,675.0,726.0,0.0199999995529651,86200.0,BODIPY
Cc1ccc(-c2c3nc(c(-c4ccco4)c4ccc([nH]4)c(-c4ccco4)c4nc(c(-c5ccco5)c5ccc2s5)C=C4)C=C3)cc1,ClCCl,442.0,718.0,0.0020999999251216,,Porphyrin
F[B-]1(F)n2c(ccc2-c2ccccc2)C(c2c(Cl)ncnc2Cl)=C2C=CC(c3ccccc3)=[N+]21,C1CCCCC1,579.0,608.0,0.5799999833106995,,BODIPY
CN(C)c1ccc(-c2cc(-c3ccc(O)cc3)c3n2[B-](F)(F)n2c(=C4C=CC(=[N+](C)C)C=C4)cc(-c4ccc([O-])cc4)c2=N3)cc1,C1CCOC1,775.0,815.0,0.0399999991059303,,BODIPY
CCC1=C(C)C2=C(c3ccc(O)cc3)c3c(C)c(CC)c(/C=C/c4ccc(O[Si](C(C)C)(C(C)C)C(C)C)cc4)n3[B-](F)(F)[N+]2=C1C,Cc1ccccc1,588.0,606.0,0.6200000047683716,,BODIPY
CN1C(=CC=C(C=Cc2sc3ccccc3[n+]2C)c2ccc(F)cc2)Sc2ccccc21,CO,646.0,674.0,0.0900000035762786,217000.0,5p6
N#CC(=Cc1ccc(C=Cc2c3ccccc3c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3ccccc23)cc1)C(=O)O,ClCCl,418.0,629.0,,,Triphenylamine
CCCN1C(=CC=C(C=Cc2sc3ccccc3[n+]2CCC)c2ccc([N+](=O)[O-])cc2)C(C)(C)c2ccccc21,CO,634.0,659.0,0.0299999993294477,,5p6
CC/N=c1\cc2oc3cc([NH2+]CCC(O)=NCC(=O)OC)c4ccccc4c3nc-2cc1C,O,590.0,652.0,0.449999988079071,,PAHs
O=C1/C(=C/C=C/c2cc3c4c(c2)CCCN4CCC3)CC/C1=C\C=C\c1cc2c3c(c1)CCCN3CCC2,CCO,538.0,748.0,0.0260000005364418,,6p6
CC(C)(C)c1ccc(-c2sc3c(-c4ccc(C(C)(C)C)cc4)c4n(c3c2-c2ccc(C(C)(C)C)cc2)[B-](F)(F)[N+]2=Cc3c(-c5ccc(C(C)(C)C)cc5)c5sc(-c6ccc(C(C)(C)C)cc6)c(-c6ccc(C(C)(C)C)cc6)c5n3[B-](F)(F)[N+]2=C4)cc1,CC#N,574.0,627.0,0.4900000095367431,70795.0,BODIPY
CCCCC(CC)Cc1cc(-c2sc(-c3sc(/C=C(/C#N)C(=O)O)cc3CC(CC)CCCC)cc2CC(CC)CCCC)sc1-c1ccc2c(c1)c1ccccc1n2CC,ClC(Cl)Cl,451.0,606.0,,,Carbazole
CCc1ccc2n1[B-](F)(F)n1c3c([n+]4c1=C2c1ccc(CC)n1[B-]4(F)F)C=CC(=[F+])C=3,ClCCl,600.0,615.0,0.800000011920929,,BODIPY
CC(C)(C)c1ccc(C2=C(Br)C3=C(c4ccccc4)c4c(Br)c(-c5ccc(C(C)(C)C)cc5)c(-c5ccc(C(C)(C)C)cc5)n4[B-](F)(F)[N+]3=C2c2ccc(C(C)(C)C)cc2)cc1,C1CCCCC1,577.0,614.0,0.13,89125.1,BODIPY
Nc1ccc2c(c1)C(=O)c1ccc(N)cc1C2=O,CCO,477.0,616.0,0.0006999999750405,,Acridines
CCCCOc1ccc(-c2ccc(N(c3ccc(-c4ccc(/C=C(\C#N)C(=O)O)s4)cc3)c3ccc(-c4ccc(/C=C(\C#N)C(=O)O)s4)cc3)cc2)c(OCCCC)c1,ClCCl,504.0,646.0,,,Triphenylamine
N#CC(C#N)=Cc1ccc(-c2ccc(O)c(-c3nc4ccccc4s3)c2)s1,O,416.0,646.0,,2342.0,5p6
C[N+]1=C(C=CC2=C3Oc4c(cc(F)c(N5CCCC5CO)c4F)C=C3CCC2)C(C)(C)c2ccccc21,ClC(Cl)Cl,720.0,748.0,0.0599999986588954,27800.0,Coumarin
O=Cc1cc(C=O)c2ccc3c(N4CCCCC4)cc(C=O)c4ccc1c2c43,CCOC(C)=O,484.0,609.0,0.0399999991059303,,PAHs
CN(C)C(=O)c1ccc2c3c(=O)n4c(c=3c3ccc(C(=O)N(C)C)c1c23)=c1c2c3ccc(C(=O)N(C)C)c5c(C(=O)N(C)C)ccc(c=2c(=O)n1C4)c53,Cc1ccccc1,617.0,650.0,,,PAHs
CCC1=C(C)C2=Cc3c(C)c(C)c(C)n3[B-](F)(F)[N+]2=C1C1=[N+]2C(=Cc3c(C)c(C)c(C)n3[B-]2(F)F)C(C)=C1CC,Cc1ccccc1,565.0,648.0,0.7099999785423279,,BODIPY
COC(=O)CCC1=C(C)C(C#Cc2ccsc2)=[N+]2C1=Cc1c(CCC(=O)OC)c(C)c(C#Cc3ccsc3)n1[B-]2(F)F,CCCCCC,629.0,641.0,0.3899999856948852,,BODIPY
CCOC(=O)/C(C)=C/c1ccc(C2=[N+]3C(=C(c4ccccc4)c4cccn4[B-]3(F)F)C=C2)[nH]1,ClCCl,625.0,650.0,0.2000000029802322,,BODIPY
CCCN1c2ccccc2Sc2cc(/C=C\c3cc(=O)oc4ccccc34)ccc21,ClC(Cl)Cl,424.0,618.0,0.5,,Coumarin
Cn1c(=O)c(/N=N/c2ccc(Nc3ccc([N+](=O)[O-])cc3S(=O)(=O)O)cc2)c(O)c2ccccc21,O,476.0,636.0,,,Coumarin
Cc1ccc(-c2c3nc(c(-c4ccc(C)cc4)c4ccc([nH]4)c(-c4ccc(C(=O)O)cc4)c4nc(c(-c5ccc(C)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1,ClC(Cl)Cl,648.0,655.0,,,Porphyrin
N#Cc1ccc(/C2=C3N=C(C(c4ccccc4)=C/3c3ccccc3)/C(c3ccc(C#N)cc3)=c3\[nH]/c(c(-c4ccccc4)c3-c3ccccc3)=C(/c3ccc(C#N)cc3)C3=N/C(=C(/c4ccc(C#N)cc4)c4[nH]c2c(-c2ccccc2)c4-c2ccccc2)C(c2ccccc2)=C3c2ccccc2)cc1,ClCCl,704.0,725.0,0.0040000001899898,,5n6
CC(C)[Si](C#Cc1c2nc3ccccc3nc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc3c(ccc4cc5ccccc5cc43)nc12)(C(C)C)C(C)C,CCCCCC,638.0,648.0,0.25,10836.0,PAHs
CCN(C)/C=C/c1ccc2n1[B-](F)(F)[N+]1=CC=CC1=C2c1c(C)cc(C)cc1C,ClCCl,564.0,608.0,0.3300000131130218,,BODIPY
CCc1ccccc1C1=C2C=CC(=[N+](C)C)C=C2P(=O)(c2ccccc2)c2cc(N(C)C)ccc21,O,699.0,724.0,0.3100000023841858,,6n6
CN1c2cc3c(cc2-c2sccc2C1(C)C)C(=C1C(Cl)=C(Cl)C(=[Cl+])C(Cl)=C1C(=O)[O-])c1cc2c(cc1O3)N(C)C(C)(C)c1ccsc1-2,CO,631.0,648.0,0.6399999856948853,141000.0,Acridines
O=C1c2ccccc2-c2ccc(N3CCN(c4ccccc4)CC3)c3cccc1c23,CC(C)=O,441.0,601.0,0.0109999999403953,,PAHs
CCN(CC)c1ccc2c(/C=C/C=C/C=C/C=C3\N(CCC[SH](=O)(O)O)c4ccc(S(=O)(=O)[O-])cc4C3(C)CCCC(=O)[O-])cc(C(C)(C)C)[o+]c2c1,CCO,844.0,875.0,,,5p6
C[O+]=C1C=CC(=c2ccc3n2[B-](F)(F)n2cccc2C=3c2ccc(O)cc2)C=C1,CC#N,567.0,615.0,0.4799999892711639,,BODIPY
CCN(CC)c1ccc(/C=C/C2=c3c(=O)oc4cc(N(CC)CC)ccc4c3=[O+][B-](F)(F)O2)cc1,OCC(O)CO,610.0,654.0,0.36,,Coumarin
COC1=C/C(=C\C=C2C=CN(Cc3ccc(Br)cc3)C=C2)C=CC1=O,CCCO,577.0,639.0,,,Cyanine
CCCCN1C(=CC=CC=CC2=[N+](CCCC)c3ccc4cc(Br)ccc4c3C2(C)C)C(C)(C)c2c1ccc1cc(Br)ccc21,CC(C)=O,685.0,705.0,,,Cyanine
CC(C)(C)c1ccc(Oc2cc3c4c(cc(Oc5ccc(C(C)(C)C)cc5)c5c6c(Oc7ccc(C(C)(C)C)cc7)cc7c8c(cc(Oc9ccc(C(C)(C)C)cc9)c(c2c45)c86)C(=O)OC7=O)C(=O)OC3=O)cc1,ClC(Cl)Cl,581.0,615.0,0.7400000095367432,,PAHs
CN(CCO)c1ccc(/C=C/C2=CC(=C(C#N)C#N)CC(C)(C)C2)cc1,CC(C)=O,504.0,648.0,,,6n6
CCCCN1c2ccc(/C=C/c3cc(=O)oc4cc(C)ccc34)cc2Sc2cc(/C=C/c3cc(=O)oc4cc(C)ccc34)ccc21,ClC(Cl)Cl,441.0,620.0,0.8299999833106995,,Coumarin
Oc1ccc(Br)cc1C1=C2C=CC(c3ccc[nH]3)=[N+]2[B-](F)(F)n2cccc21,CS(C)=O,583.0,616.0,0.0700000002980232,,BODIPY
O=C1/C(=C/C=C/c2cc3c4c(c2)CCCN4CCC3)CC/C1=C\C=C\c1cc2c3c(c1)CCCN3CCC2,CCOC(C)=O,495.0,660.0,0.1000000014901161,,6p6
COCCOCCOCCN1C(=O)c2cc(NCCOCCO)c3c4c(cc(NCCOCCO)c(c24)C1=O)C(=O)N(CCOCCOCCOC)C3=O,CO,604.0,641.0,0.3700000047683716,,Naphthalimide
CC1=[N+]2C(=C(C=O)c3ccc(C)n3[B-]2(F)F)C=C1,ClC(Cl)Cl,600.0,632.0,0.34,34001.7,Cyanine
CCCN1C(=CC=C(C=CC2=[N+](CCC)c3ccccc3C2(C)C)c2ccc3ccccc3n2)C(C)(C)c2ccccc21,CO,629.0,652.0,0.1800000071525573,,Cyanine
CN1C(=CC=C(C=CC2=[N+](C)c3ccccc3C2(C)C)c2ccc(C(F)(F)F)cc2)C(C)(C)c2ccccc21,CO,634.0,659.0,0.0900000035762786,223000.0,Cyanine
Oc1ccc(Br)cc1C1=C2C=CC(c3ccc[nH]3)=[N+]2[B-](F)(F)n2cccc21,ClC(Cl)Cl,585.0,610.0,0.3100000023841858,,BODIPY
Cc1nc2c(ccc3c2sc(C=Cc2cc4c5c(c2)CCCN5CCC4)[n+]3C)s1,CO,574.0,622.0,,86500.0,5p6
Cc1ccccc1C1=c2cc3cc4c5c(c3cc2C2(c3ccccc3Oc3ccccc32)c2cc3c6c7c(cc3cc21)CCCN7CCC6)CCC[N+]=5CCC4,ClCCl,879.0,920.0,0.1299999952316284,133000.0,PAHs
CCNc1ccc(NCC)c2c1C(=O)c1ccccc1C2=O,ClC(Cl)(Cl)Cl,646.0,679.0,,,Acridines
CCCCc1cc(C=O)c2ccc3c(CCCC)cc(N4CCCCC4)c4ccc1c2c34,CO,434.0,614.0,0.7,,PAHs
CCCCCN(c1ccccc1)c1ccc2c(c1)C(CC)(CC)c1cc(/C=C/c3ccc(/C=C(\C#N)C(=O)O)s3)ccc1-2,C1COCCO1,464.0,618.0,0.968999981880188,38000.0,5n6
CCCCC(CC)CN1C(=O)c2cc(Oc3ccc(OC)cc3)c3c4c(Cl)cc5c6c(cc(Cl)c(c7c(Oc8ccc(OC)cc8)cc(c2c37)C1=O)c64)C(=O)N(c1c(C(C)C)cccc1C(C)C)C5=O,Cc1ccccc1,565.0,614.0,0.1299999952316284,42300.0,Naphthalimide
O=[N+]([O-])c1ccc(-c2sc(N3CCCCC3)nc2-c2ccccc2)s1,C1CCOC1,476.0,614.0,0.1299999952316284,,5n6
COc1ccc(C2=CC(=c3ccc4c(c3)C=CC(=[N+](C)C)C=4)O[B-](F)(F)O2)cc1,CC(C)=O,492.0,660.0,0.1199999973177909,57900.0,6p6
C1=CSC(=C2SC=C(/C=C/C=C/C=C/C3=CSC(=C4SC=CS4)S3)S2)S1,CCCCCC,491.0,631.0,0.0070000002160668,,
CCN(CC)c1ccc2c(c1)P(C)(=O)C1=CC(=[N+](CC)CC)C=CC1=C2c1ccccc1,ClCCl,688.0,702.0,0.15,89949.8,6n6
CC(C)(C)c1ccc(-c2sc3c(-c4ccc(C(C)(C)C)cc4)c4n(c3c2-c2ccc(C(C)(C)C)cc2)[B-](F)(F)[N+]2=Cc3c(-c5ccc(C(C)(C)C)cc5)c5sc(-c6ccc(C(C)(C)C)cc6)c(-c6ccc(C(C)(C)C)cc6)c5n3[B-](F)(F)[N+]2=C4)cc1,Cc1ccccc1,596.0,632.0,0.5899999737739563,79433.0,BODIPY
CCCCSC1=C(SCCCC)SC(=C(C(=C2SC(SCCCC)=C(SCCCC)S2)c2ccc3c(c2)C(CC)(CC)c2cc(-c4ccc(/C=C(\C#N)C(=O)O)s4)ccc2-3)c2ccc3c(c2)C(CC)(CC)c2cc(-c4ccc(/C=C(\C#N)C(=O)O)s4)ccc2-3)S1,C1CCOC1,439.0,617.0,,,5n6
CCN(CC)c1ccc2cc(/C=C/C3=CC(/C=C/c4cc5ccc(N(CC)CC)cc5oc4=O)=[O+][B-](F)(F)O3)c(=O)oc2c1,CN(C)C=O,641.0,729.0,0.096000000834465,120768.0,Coumarin
CCC1=C(C)C2=C(c3ccc(O)cc3)c3c(C)c(CC)c(/C=C/c4ccc(O[Si](C(C)C)(C(C)C)C(C)C)cc4)n3[B-](F)(F)[N+]2=C1C=O,ClC(Cl)(Cl)Cl,604.0999755859375,630.0,0.5600000023841858,,BODIPY
CCN(CC)c1ccc2c(c1)P(C)(=O)C1=CC(=[N+](CC)CC)C=CC1=C2c1c(C)cc(C)cc1C,CC#N,684.0,702.0,0.27,71039.5,6n6
CCn1c2cc(=[NH2+])ccc-2c2ccc(NC(N)=[NH2+])cc2c1-c1ccccc1,O,454.0,605.0,,,Benz
Cc1cccc(C2=CC3=C(c4c(C)cc(C)cc4C)c4cc(-c5cccc(C)c5)c(-c5cccc(C)c5)n4[B-](F)(F)[N+]3=C2c2cccc(C)c2)c1,ClCCl,573.0,627.0,0.3,85113.8,BODIPY
COc1ccc(Nc2c(Br)cc3n2[B-](F)(F)[N+]2=c4[nH]c5ccc(OC)cc5c4=CC2=C3c2c(C)cc(C)cc2C)cc1,C1CCOC1,591.0,615.0,0.0010000000474974,,BODIPY
CN(C)c1ccc2c(c1)C(C)(C)c1cc(C(=O)c3cn(C4CC(O)C(CO)O4)nn3)ccc1-2,CO,395.0,651.0,0.0199999995529651,,6n6
CCCCN1C(=O)C(=C/C=C/C=C/C=C2N(CCCC)c3ccccc3N2CCCC)C(=O)N(CCCC)C1=S,OCC(F)(F)F,464.0,663.0,0.0230000000447034,38200.0,Cyanine
CC1(C)OC(=C(C#N)C#N)C(Sc2ccccc2)=C1/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1,C1CCOC1,491.0,660.0,0.0700000002980232,,Triphenylamine
CC(C)(C)c1ccc(C2=[N+]3C(=CN4N(C=C5c6ccccc6C(c6ccc(C(C)(C)C)cc6)=[N+]5[B-]4(F)F)[B-]3(F)F)c3ccccc32)cc1,Cc1ccccc1,573.0,611.0,0.3400000035762787,60256.0,BODIPY
CN(C)c1ccc2nn(C)c(-c3ccc(C=C(C#N)C#N)s3)c2c1,ClCCl,535.0,710.0,0.0099999997764825,,5p6
Nc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,CC#N,490.0,626.0,0.1000000014901161,,PAHs
CCCCCCCCc1ccc(-c2c3cc(-c4cc(CCCCCCCC)c(-c5ccc(-c6sc(/C=C7\SC(SCC)=NC7=O)cc6CCCCCCCC)s5)s4)sc3c(-c3ccc(CCCCCCCC)s3)c3cc(-c4cc(CCCCCCCC)c(-c5ccc(-c6sc(/C=C7\SC(SCC)=NC7=O)cc6CCCCCCCC)s5)s4)sc23)s1,ClC(Cl)Cl,500.0,653.0,0.0370000004768371,,5p6
CC1(C)C2=CC(=S(=O)(O)O)C=CC2=[N+](CCCS(=O)(=O)[O-])C1=CC=c1cc2c(oc1=O)=CC(=O)C=C2,CCO,630.0,648.0,0.0309999994933605,78000.0,5p6
CCC(CC)COc1cc2n(c1-c1cccs1)[B-](F)(F)N1N=NN3C1=C2C1=CC(=[O+]CC(CC)CC)C(c2cccs2)=[N+]1[B-]3(F)F,ClCCl,795.0,815.0,0.0599999986588954,140000.0,Cyanine
CCN(CC)c1ccc2nc3c4ccccc4c(=O)cc-3oc2c1,CC(C)=O,533.0,614.0,0.88,,Acridines
N#CC(C#N)=C(/C=C/c1cc2c3c(c1)CCCN3CCC2)c1ccc2c3c(cccc13)CC2,CC(C)=O,535.0,619.0,,43346.0,PAHs
CN(C)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(C)C)cc3)nc(/C=C/c3ccccc3)n2)cc1,CS(C)=O,,601.0,,,6n6
CCCCCCn1c2ccccc2c2cc(/C=C(/C#N)c3ccc(C=C4C(O)=NC(=O)N=C4O)s3)ccc21,ClC(Cl)Cl,524.0,624.0,,,Carbazole
CCOC(=O)COc1ccc(/C=C/C2=C3c4ccccc4C(c4[nH]c(C)cc4C)=[N+]3[B-](F)(F)n3c(C)cc(C)c32)cc1,CO,603.0,680.0,0.0020000000949949,66069.0,BODIPY
N#CC(=Cc1ccc(-c2ccc(-c3sc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c4c3OCCO4)s2)s1)C(=O)O,C1CCOC1,510.0,617.0,,,Triphenylamine
COc1ccc(/C=N/C2=C(C)C3=Cc4c(C)c(/N=C/c5ccc(OC)cc5)c(C)n4[B-](F)(F)[N+]3=C2C)cc1,CCO,570.0,611.0,,,BODIPY
COc1ccc(/C2=C3N=C(C(c4ccccc4)=C/3c3ccccc3)/C(c3ccc(OC)cc3)=c3\[nH]/c(c(-c4ccccc4)c3-c3ccccc3)=C(/c3ccc(OC)cc3)C3=N/C(=C(/c4ccc(OC)cc4)c4[nH]c2c(-c2ccccc2)c4-c2ccccc2)C(c2ccccc2)=C3c2ccccc2)cc1,ClCCl,731.0,800.0,0.006000000052154,,5n6
COCC[N+]1=C(C=CC=CC=C2N(CCCCCC(=O)O)c3ccc(S(=O)(=O)O)cc3C2(C)C)C(C)(C)c2cc(S(=O)(=O)[O-])ccc21,O,648.0,666.0,,,Cyanine
CCCCCCCCn1c(=C(C#N)C#N)s/c(=c2/c(=C\c3ccc(-c4ccc5c(c4)C4CCCC4N5c4ccc5c(c4)C(C)(C)c4ccccc4-5)s3)sc(=O)n2CC(=O)O)c1=O,ClC(Cl)Cl,567.0,649.0,,,5p6
CCN(/C=C/c1ccc2n1[B-](F)(F)[N+]1=CC=CC1=C2c1c(C)cc(C)cc1C)C(C)C,ClCCl,565.0,602.0,0.25,,BODIPY
CC1=[N+]2C(=C(c3ccc4c(c3)Cc3ccccc3-4)c3cc(-c4cc5n(c4)[B-](F)(F)[N+]4=CC=CC4=C5c4c(C)cc(C)cc4C)c(C)n3[B-]2(F)F)C=C1,CCOC(C)=O,599.0,675.0,0.1099999994039535,92000.0,BODIPY
CN(C)c1ccc2nc(/C=C/c3cc4c5c(c3)CCCN5CCC4)c(=O)oc2c1,CCOC(C)=O,501.0,628.0,0.3899999856948852,,Coumarin
CCN1C(=O)C(=Cc2ccc(-c3sc(N(c4ccccc4)c4ccccc4)nc3-c3ccccc3)s2)C(=O)N(CC)C1=S,ClCCl,566.0,671.0,0.2300000041723251,,5n6
CCN(CC)c1ccc2cc(/C=C/C(=O)/C=C(O)/C=C/c3cc4ccc(N(CC)CC)cc4oc3=O)c(=O)oc2c1,CS(C)=O,540.0,621.0,0.050000000745058,106569.0,Coumarin
CC1(C)C(=CC=C2CCCC(C=CC3=[N+](CCCS(=O)(=O)[O-])c4ccccc4C3(C)C)=C2Oc2ccc(CCN=C=S)cc2Cl)N(CCCS(=O)(=O)[O-])c2ccccc21,CO,768.0,797.0,0.1400000005960464,239000.0,Cyanine
O=P12n3c4c5ccccc5c3/N=C3N=C(/N=c5/c6ccccc6c(n51)=c1c5ccccc5c(n12)=N4)c1ccccc1\3,CN(C)C=O,654.0,663.0,0.3600000143051147,15849.0,5p6
CC1(C)CC(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)=CC(=C(/C#N)C(=O)O)/C1,ClC(Cl)Cl,487.0,642.0,,,Triphenylamine
Cc1cc(C=C(C#N)C(=O)O)sc1C=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1,ClC(Cl)Cl,517.0,684.0,,,Triphenylamine
CC1(C)OC(=C(C#N)C#N)C(S(=O)(=O)c2ccccc2)=C1/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1,ClC(Cl)Cl,566.0,717.0,0.1199999973177909,49700.0,Triphenylamine
COc1ccc(-c2c(-c3ccccc3)c(-c3ccccc3)n3c2N=c2c(=C4C=CC(=[O+]C)C=C4)c(-c4ccccc4)c(-c4ccccc4)n2[B-]3(F)F)cc1,Cc1ccccc1,656.0,695.0,0.04,83176.4,BODIPY
Cc1cc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,CS(C)=O,593.0,766.0,0.0199999995529651,,BODIPY
Cc1cc(C)c(C2=c3ccc(=C4C=CC(=[Br+])C=C4)n3[B-](F)(F)n3c2ccc3-c2ccc(Br)cc2)c(C)c1,ClCCl,558.0,604.0,0.8899999856948853,,BODIPY
Cc1cc(C)c(C2=C3C=CC(c4ccccc4O)=[N+]3[B-]3(c4ccccc4)Oc4ccccc4-c4ccc2n43)c(C)c1,ClC(Cl)Cl,588.0,614.0,0.6499999761581421,,BODIPY
CCN1O/C(=c2\c(=Cc3ccc(-c4ccc5c(c4)C4CCCC4N5c4ccc(OC)cc4)cc3)sc(=O)n2CC(=O)O)SC1=S,ClC(Cl)Cl,546.0,633.0,,,5p6
COc1ccc(-c2cc3c(cc4n3[B-](F)(F)n3c(cc5oc(=C6C=CC(=[O+]C)C=C6)cc53)=C4)o2)cc1,ClC(Cl)Cl,672.7,683.0,0.86,288071.3,BODIPY
CCCCOc1ccc(-c2oc3c(=C4C=CC(=[O+]CCCC)C=C4)c4n(c3c2-c2ccc(OCCCC)cc2)[B-](F)(F)N2C=c3c(=C5C=CC(=[O+]CCCC)C=C5)c5oc(-c6ccc(OCCCC)cc6)c(-c6ccc(OCCCC)cc6)c5n3[B-](F)(F)N2C=4)cc1,ClCCl,624.0,667.0,0.3400000035762787,109700.0,BODIPY
CC1=C(C)C(C)=[N+]2C1=C(C#N)c1c(C)c(C)c(C)n1[B-]2(OC(=O)C(F)(F)F)OC(=O)C(F)(F)F,OC(F)(F)CF,593.0,614.0,0.0799999982118606,,BODIPY
O=Cc1ccc(C2=c3cc4c(n3[B-](F)(F)n3c2cc2c5ccccc5oc23)=[O+]c2ccccc2-4)cc1,ClCCl,594.0,619.0,0.5,105000.0,BODIPY
CCCCCCCCCCCC[C@@H](CCCCCCCCCC)CN1c2ccc(Br)cc2Sc2cc(/C=C3\SC(=S)N(CC(=O)O)C3=O)ccc21,ClCCl,473.0,643.0,,,Acridines
COc1ccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)c(OC)c1,CS(C)=O,571.0,604.0,0.99,,BODIPY
Cc1c2cc3c(-c4ccccc4)c4c(c(-c5ccccc5)c3cc2c2n1[B-](F)(F)[n+]1c(C)c3cc5c(-c6ccccc6)c6c7cccc8cccc(c6c(-c6ccccc6)c5cc3c1=C2c1ccccc1)c87)-c1cccc2cccc-4c12,ClCCl,765.0,783.0,0.3199999928474426,199500.0,BODIPY
CCC1(CC)c2ccc(/C=C/C3=C(Sc4ccccc4)C(=C(C#N)C#N)OC3(C)C)cc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,ClCCl,504.0,763.0,0.2199999988079071,,Triphenylamine
COC(=O)c1ccc(C2=C3C(C)=C(C#Cc4ccc(-c5cc(-c6ccccn6)nc(-c6ccccn6)c5)cc4)C(C)=[N+]3[B-](F)(F)n3c(C)c(C#Cc4ccc(-c5cc(-c6ccccn6)nc(-c6ccccn6)c5)cc4)c(C)c32)cc1,C1CCOC1,580.0,622.0,,,BODIPY
CC(C)(C)c1cc2ccc3c(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)ccc4c5nc6cc(C#N)c(C#N)cc6nc5c(c1)c2c34,ClC(Cl)Cl,,785.0,,,Triphenylamine
Cc1ccc(C2=C3C=CC(C#Cc4ccccc4)=[N+]3[B-](F)(F)n3c(C#Cc4ccccc4)ccc32)cc1,ClCCl,614.0,628.0,1.0,,BODIPY
CCCCN1c2ccccc2Sc2cc(/C=C/c3ccc(/C=C(\C#N)C(=O)O)s3)ccc21,ClCCl,494.0,704.0,,,Acridines
CCOC(=O)CN1C(=O)C2=C(c3ccc(N4CCCCC4)cc3)N(CC(=O)OCC)C(=O)C2=C1c1ccc(C#N)cc1,CS(C)=O,541.0,654.0,0.0010000000474974,42300.0,Cyanine
C=CCNc1ccc2c(ccc3[o+]c4cc(N(C)C)ccc4nc32)c1,O,579.0,660.0,0.0089999996125698,12300.0,PAHs
CCN(CC)c1nc(-c2ccc(C)cc2)c(-c2ccc([N+](=O)[O-])s2)s1,C1CCOC1,482.0,617.0,0.0399999991059303,,5n6
CN1C=CC(=CC=C2C=CC(=O)C=C2)C=C1,ClCCl,595.0,615.0,,,Cyanine
CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3c(=O)oc4cc5c(cc4c3[o+]c2c1)CCCN5C,CCO,598.0,651.0,0.050000000745058,64800.0,Coumarin
CCCCN1C(=O)c2cc(Oc3ccc(C(C)(C)C)cc3)c3c4c(Oc5ccc(C(C)(C)C)cc5)cc5c6c(cc(Oc7ccc(C(C)(C)C)cc7)c(c7c(Oc8ccc(C(C)(C)C)cc8)cc(c2c37)C1=O)c64)C(=O)N(CCCC)C5=O,ClC(Cl)Cl,582.0,615.0,0.8299999833106995,,Naphthalimide
Cc1cc(C)c(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)[nH]1,CS(C)=O,612.0,670.0,,,BODIPY
CC1=[N+]2C(=C(c3ccc(C(=C(c4ccccc4)c4ccccc4)c4ccccc4)cc3)c3ccc(/C=C/c4ccc(C(=C(c5ccccc5)c5ccccc5)c5ccccc5)cc4)n3[B-]2(F)F)C=C1,C1CCOC1,587.0,612.0,0.6190000176429749,56600.0,BODIPY
COc1cc(-c2ccc[nH]2)n2c1C=C1C(=[O+]C)C=C(c3ccc[nH]3)N1[B-]2(F)F,ClCCl,597.0,618.0,0.0599999986588954,,Cyanine
CCN(/C=C/c1ccc2n1[B-](F)(F)n1cccc1C2=C1C=CC(=[O+]C)C=C1)CC,Cc1ccccc1,578.0,615.0,0.2800000011920929,,BODIPY
CN1CCOc2cc3nc4cc5c(cc4[o+]c3cc21)N(C)CCO5,CO,644.0,670.0,0.6100000143051147,64570.0,Acridines
Cc1cc(/C=C/c2ccc3cc(N(C)C)ccc3c2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,CCOCC,586.0,660.0,0.4699999988079071,,BODIPY
CC(C)CCN1C(=CC=C2CCCC(C=CC3=[N+](CCC(C)C)c4ccccc4C3(C)C)=C2Cl)C(C)(C)c2ccccc21,CO,781.0,793.0,0.14,,Cyanine
Cc1cc(C)c(C2=[N+]3C(=C(c4ccccc4)c4cc(Br)c(-c5[nH]c(C)cc5C)n4[B-]3(F)F)C=C2Br)[nH]1,CCCCCC,720.0,744.0,0.1299999952316284,,BODIPY
